"filename", "language", "C++", "C", "Markdown", "Properties", "Shell Script", "Python", "Makefile", "PowerShell", "Log", "XML", "Ini", "YAML", "JSON", "Perl", "JavaScript", "Ruby", "CSV", "Docker", "CMake", "Groovy", "Codex Rules", "Batch", "Lua", "reStructuredText", "pip requirements", "Diff", "TSV", "HTML", "C#", "GLSL", "MS SQL", "PostCSS", "SCSS", "LaTeX", "Objective-C", "Julia", "BibTeX", "Java", "R", "Visual Basic", "comment", "blank", "total"
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-msm8939.h", "C++", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 111
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-msm8960.h", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 127
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-msm8974.h", "C++", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 89
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,ipq9574-gcc.h", "C++", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 165
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,mmcc-apq8084.h", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 57
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,mmcc-msm8960.h", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 94
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,mmcc-msm8974.h", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 55
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,sdm845-aoss.h", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 18
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,sdm845-pdc.h", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 23
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\raspberrypi,firmware-reset.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 14
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\realtek,rtd1195.h", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 75
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\realtek,rtd1295.h", "C++", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 115
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\rockchip,rk3588-cru.h", "C++", 663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 84, 755
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sama7g5-reset.h", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\snps,hsdk-reset.h", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 18
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\starfive,jh7110-crg.h", "C++", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 155
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\starfive-jh7100.h", "C++", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 127
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\stericsson,db8500-prcc-reset.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 52
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\stih407-resets.h", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 67
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\stih415-resets.h", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\stih416-resets.h", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 53
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\stm32mp1-resets.h", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 124
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\stm32mp13-resets.h", "C++", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 101
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun20i-d1-ccu.h", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 80
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun20i-d1-r-ccu.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 17
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun4i-a10-ccu.h", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 4, 70
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun50i-a100-ccu.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 69
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun50i-a100-r-ccu.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 19
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun50i-a64-ccu.h", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 4, 99
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun50i-h6-ccu.h", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 74
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun50i-h6-r-ccu.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 19
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun50i-h616-ccu.h", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 71
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun5i-ccu.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 24
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun6i-a31-ccu.h", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 6, 107
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun8i-a23-a33-ccu.h", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 4, 88
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun8i-a83t-ccu.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 10, 99
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun8i-de2.h", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 16
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun8i-h3-ccu.h", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 7, 107
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun8i-r-ccu.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 4, 54
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun8i-r40-ccu.h", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 6, 131
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun8i-v3s-ccu.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 7, 82
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun9i-a80-ccu.h", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 8, 103
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun9i-a80-de.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 4, 59
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sun9i-a80-usb.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 5, 57
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\suniv-ccu-f1c100s.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 39
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\sunplus,sp7021-reset.h", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 88
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\tegra124-car.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 14
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\tegra186-reset.h", "C++", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 207
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\tegra194-reset.h", "C++", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 153
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\tegra210-car.h", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 15
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\tegra234-reset.h", "C++", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 183
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\ti-syscon.h", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 30
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\toshiba,tmpv770x.h", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 42
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\xlnx-versal-resets.h", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 106
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\xlnx-zynqmp-resets.h", "C++", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 131
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\bcm-pmb.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 13
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\bcm2835-pm.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 29
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\bcm6318-pm.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\bcm63268-pm.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\bcm6328-pm.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\bcm6362-pm.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\cpm1-fsl,tsa.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\qcom,apr.h", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 29
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\qcom,gpr.h", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 20
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\soc\qcom,gsbi.h", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 19
